date,region,cases_cases,weather_temperature,weather_humidity,weather_precipitation,wastewater_viral_load,day_of_week,month,year,day,day_of_year_sin,day_of_year_cos
2020-10-11,Region_2,0.0,0.2,71.5,2.6,0.0,6,10,2020,11,-0.981947190186646,0.18915526872004093
2020-10-12,Region_2,0.0,-0.2,62.0,6.7,0.0,0,10,2020,12,-0.9785481345802031,0.20601832032517084
2020-10-13,Region_2,0.0,0.1,67.6,14.25,0.0,1,10,2020,13,-0.9748595108374125,0.22282040779479959
2020-10-14,Region_2,0.0,0.6,55.7,4.8,0.0,2,10,2020,14,-0.9708824104813836,0.23955655912092708
2020-10-15,Region_2,0.0,1.7,62.9,9.9,0.0,3,10,2020,15,-0.9666180104000972,0.2562218218071163
2020-10-16,Region_2,0.0,1.9,59.2,10.4,0.0,4,10,2020,16,-0.9620675724981452,0.27281126433401914
2020-10-17,Region_2,0.0,0.6,58.8,13.3,0.0,5,10,2020,17,-0.957232443323312,0.28931997761869527
2020-10-18,Region_2,0.0,0.8,75.6,0.6,0.0,6,10,2020,18,-0.9521140536681102,0.3057430764672831
2020-10-19,Region_2,0.0,0.6,71.5,0.4,0.0,0,10,2020,19,-0.9467139181463862,0.3220757010206104
2020-10-20,Region_2,0.0,4.1,64.0,0.9,0.0,1,10,2020,20,-0.9410336347451197,0.3383130181923076
2020-10-21,Region_2,0.0,0.5,61.9,14.25,0.0,2,10,2020,21,-0.9350748843515574,0.3544502230989869
2020-10-22,Region_2,0.0,2.7,70.7,3.3,0.0,3,10,2020,22,-0.9288394302558068,0.3704825404820963
2020-10-23,Region_2,0.0,0.2,66.5,2.5,0.0,4,10,2020,23,-0.9223291176290545,0.3864052261209853
2020-10-24,Region_2,0.0,0.5,61.2,1.0,0.0,5,10,2020,24,-0.9155458729775467,0.40221356823680365
2020-10-25,Region_2,0.0,3.1,66.2,11.5,0.0,6,10,2020,25,-0.9084917035725082,0.41790288888678667
2020-10-26,Region_2,0.0,0.3,56.7,1.4,0.0,0,10,2020,26,-0.9011686968561569,0.4334685453485363
2020-10-27,Region_2,0.0,0.9,59.5,14.25,0.0,1,10,2020,27,-0.8935790198239952,0.4489059314938798
2020-10-28,Region_2,0.0,-0.7,59.5,14.25,0.0,2,10,2020,28,-0.8857249183835637,0.4642104791518923
2020-10-29,Region_2,0.0,2.1,64.5,14.25,0.0,3,10,2020,29,-0.8776087166898392,0.4793776594606945
2020-10-30,Region_2,0.0,1.5,62.8,11.0,0.0,4,10,2020,30,-0.8692328164574792,0.49440298420761813
2020-10-31,Region_2,0.0,2.6,66.9,9.8,0.0,5,10,2020,31,-0.8605996962501181,0.5092820071573356
2020-11-01,Region_2,0.0,3.0,64.1,4.4,0.0,6,11,2020,1,-0.8517119107469189,0.5240103253675756
2020-11-02,Region_2,0.0,-0.4,60.8,2.1,0.0,0,11,2020,2,-0.8425720899866032,0.5385835804920232
2020-11-03,Region_2,0.0,1.3,56.5,3.0,0.0,1,11,2020,3,-0.8331829385891785,0.5529974600700271
2020-11-04,Region_2,0.0,0.9,67.0,10.8,0.0,2,11,2020,4,-0.8235472349556007,0.5672476988027229
2020-11-05,Region_2,0.0,0.4,55.6,11.3,33.0,3,11,2020,5,-0.8136678304455991,0.5813300798152042
2020-11-06,Region_2,0.0,0.0,58.3,2.0,12.22,4,11,2020,6,-0.8035476485339116,0.5952404359043674
2020-11-07,Region_2,0.0,2.1,55.5,0.6,39.38,5,11,2020,7,-0.7931896839451843,0.6089746507720486
2020-11-08,Region_2,0.0,0.3,57.3,0.7,17.6,6,11,2020,8,-0.7825970017677834,0.6225286602431057
2020-11-09,Region_2,0.0,2.2,63.1,13.1,33.1,0,11,2020,9,-0.7717727365467836,0.6358984534680745
2020-11-10,Region_2,0.0,-0.4,59.5,1.0,53.93,1,11,2020,10,-0.7607200913564104,0.6490800741100398
2020-11-11,Region_2,0.0,1.9,64.7,1.3,19.33,2,11,2020,11,-0.7494423368521954,0.6620696215153815
2020-11-12,Region_2,7.0,-0.8,65.7,1.1,4.75,3,11,2020,12,-0.7379428103031386,0.6748632518680403
2020-11-13,Region_2,2.0,1.1,61.9,8.2,102.29,4,11,2020,13,-0.7262249146041543,0.6874571793269664
2020-11-14,Region_2,8.0,-0.3,64.1,0.5,46.9,5,11,2020,14,-0.7142921172691032,0.699847677146407
2020-11-15,Region_2,3.0,-2.5,54.4,10.7,67.93,6,11,2020,15,-0.7021479494046978,0.7120310787787131
2020-11-16,Region_2,8.0,5.8,65.6,3.8,83.47,0,11,2020,16,-0.6897960046655887,0.7240037789593305
2020-11-17,Region_2,10.0,1.4,67.2,2.0,107.9,1,11,2020,17,-0.6772399381909491,0.7357622347736527
2020-11-18,Region_2,3.0,0.1,65.2,14.25,98.69,2,11,2020,18,-0.6644834655228552,0.7473029667054296
2020-11-19,Region_2,1.0,-1.2,69.5,8.8,124.88,3,11,2020,19,-0.6515303615068021,0.75862255966641
2020-11-20,Region_2,15.0,7.5,62.3,14.25,125.49,4,11,2020,20,-0.6383844591746642,0.7697176640069211
2020-11-21,Region_2,8.0,1.2,60.2,14.25,107.14,5,11,2020,21,-0.6250496486104377,0.7805849965070866
2020-11-22,Region_2,15.0,2.3,67.5,6.8,224.43,6,11,2020,22,-0.6115298757991053,0.7912213413483807
2020-11-23,Region_2,13.0,5.0,61.7,14.25,184.77,0,11,2020,23,-0.5978291414589552,0.801623551065242
2020-11-24,Region_2,21.0,0.3,57.9,9.7,198.08,1,11,2020,24,-0.5839514998576998,0.8117885474764613
2020-11-25,Region_2,14.0,4.1,58.8,9.1,105.09,2,11,2020,25,-0.5699010576127624,0.8217133225960589
2020-11-26,Region_2,19.0,0.3,58.2,5.7,158.56,3,11,2020,26,-0.5556819724760489,0.8313949395234058
2020-11-27,Region_2,22.0,5.2,60.5,0.7,229.86,4,11,2020,27,-0.5412984521036173,0.8408305333122887
2020-11-28,Region_2,18.0,-2.1,63.6,9.3,146.51,5,11,2020,28,-0.5267547528105542,0.8500173118187018
2020-11-29,Region_2,32.0,4.6,61.0,14.0,143.23,6,11,2020,29,-0.5120551783114646,0.8589525565270845
2020-11-30,Region_2,28.0,1.0,53.0,1.5,179.09,0,11,2020,30,-0.4972040784469378,0.8676336233547726
2020-12-01,Region_2,29.0,1.6,59.7,5.8,145.52,1,12,2020,1,-0.4822058478963526,0.8760579434344281
2020-12-02,Region_2,23.0,3.7,57.3,0.7,183.8,2,12,2020,2,-0.46706492487743034,0.8842230238742036
2020-12-03,Region_2,30.0,1.7,61.4,2.8,252.12,3,12,2020,3,-0.451785789832884,0.8921264484954345
2020-12-04,Region_2,40.0,2.6,64.6,10.1,204.19,4,12,2020,4,-0.4363729641045924,0.8997658785476209
2020-12-05,Region_2,41.0,3.7,75.8,0.7,248.79,5,12,2020,5,-0.42083100859565564,0.9071390534005044
2020-12-06,Region_2,29.0,2.3,62.2,14.25,163.26,6,12,2020,6,-0.4051645224207563,0.9142437912130223
2020-12-07,Region_2,35.0,3.2,63.3,3.0,448.75,0,12,2020,7,-0.3893781415452015,0.9210779895789526
2020-12-08,Region_2,35.0,2.9,60.3,6.4,343.55,1,12,2020,8,-0.37347653741307074,0.9276396261490467
2020-12-09,Region_2,46.0,6.7,60.0,8.8,330.06,2,12,2020,9,-0.3574644155648614,0.9339267592294762
2020-12-10,Region_2,46.0,2.3,60.1,2.5,303.51,3,12,2020,10,-0.34134651424503615,0.9399375283564133
2020-12-11,Region_2,44.0,2.1,59.5,0.2,619.64,4,12,2020,11,-0.3251276029999093,0.9456701548465688
2020-12-12,Region_2,38.0,5.9,67.0,3.7,427.96,5,12,2020,12,-0.30881248126625377,0.9511229423235357
2020-12-13,Region_2,39.0,1.5,63.9,6.0,385.7,6,12,2020,13,-0.29240597695107734,0.9562942772197719
2020-12-14,Region_2,48.0,2.8,63.2,11.0,348.33,0,12,2020,14,-0.27591294500296043,0.9611826292540837
2020-12-15,Region_2,57.0,3.6,60.3,9.1,302.23,1,12,2020,15,-0.2593382659754056,0.9657865518844574
2020-12-16,Region_2,55.0,6.8,54.4,14.25,291.03,2,12,2020,16,-0.2426868445825954,0.9701046827361175
2020-12-17,Region_2,54.0,1.1,58.2,3.6,334.26,3,12,2020,17,-0.22596360824801906,0.974135744004672
2020-12-18,Region_2,58.0,4.2,49.7,0.6,348.45,4,12,2020,18,-0.20917350564635637,0.9778785428342386
2020-12-19,Region_2,53.0,2.0,48.2,10.1,126.72,5,12,2020,19,-0.19232150523909483,0.9813319716704275
2020-12-20,Region_2,59.0,6.8,64.1,2.7,220.55,6,12,2020,20,-0.17541259380427843,0.9844950085880858
2020-12-21,Region_2,49.0,5.3,69.9,3.7,502.78,0,12,2020,21,-0.15845177496083632,0.9873667175937016
2020-12-22,Region_2,53.0,6.2,56.9,7.3,306.6,1,12,2020,22,-0.14144406768794202,0.9899462489023779
2020-12-23,Region_2,57.0,9.3,64.0,2.7,262.38,2,12,2020,23,-0.12439450483979998,0.9922328391893008
2020-12-24,Region_2,59.0,8.6,57.5,14.25,281.9,3,12,2020,24,-0.10730813165636247,0.9942258118156161
2020-12-25,Region_2,75.0,6.7,66.1,7.7,348.29,4,12,2020,25,-0.09019000427034513,0.9959245770286599
2020-12-26,Region_2,70.0,10.1,61.7,7.7,427.16,5,12,2020,26,-0.07304518821104743,0.9973286321364752
2020-12-27,Region_2,55.0,8.9,61.5,5.9,380.32,6,12,2020,27,-0.05587875690537313,0.9984375616565666
2020-12-28,Region_2,72.0,5.4,57.9,11.4,713.15,0,12,2020,28,-0.03869579017652689,0.9992510374388481
2020-12-29,Region_2,71.0,8.1,68.3,9.7,557.76,1,12,2020,29,-0.021501372740813793,0.999768818762748
2020-12-30,Region_2,86.0,5.2,58.1,8.8,394.36,2,12,2020,30,-0.004300592702981974,0.9999907524084426
2020-12-31,Region_2,70.0,6.9,66.1,14.25,521.62,3,12,2020,31,0.012901459949419653,0.9999167727021953
2021-01-01,Region_2,82.0,8.4,53.9,9.0,265.92,4,1,2021,1,0.017201575418260506,0.9998520419557735
2021-01-02,Region_2,75.0,6.0,58.6,1.5,395.41,5,1,2021,2,0.03439806061360801,0.9994082116062598
2021-01-03,Region_2,83.0,13.2,67.1,10.3,482.31,6,1,2021,3,0.051584366869408364,0.9986686402879997
2021-01-04,Region_2,86.0,5.6,59.1,3.4,462.24,0,1,2021,4,0.06875540848113941,0.9976335468520451
2021-01-05,Region_2,84.0,8.3,56.6,1.0,578.49,1,1,2021,5,0.08590610426133272,0.9963032375991965
2021-01-06,Region_2,84.0,8.2,50.7,4.7,670.76,2,1,2021,6,0.10303137904317879,0.9946781061893646
2021-01-07,Region_2,78.0,7.3,54.8,8.0,543.74,3,1,2021,7,0.1201261651823505,0.9927586335250793
2021-01-08,Region_2,86.0,7.0,57.8,3.4,715.14,4,1,2021,8,0.13718540405660057,0.9905453876091833
2021-01-09,Region_2,101.0,6.2,48.3,2.9,496.9,5,1,2021,9,0.1542040475626894,0.988039023376751
2021-01-10,Region_2,86.0,7.4,53.0,0.1,544.31,6,1,2021,10,0.17117705961019986,0.985240282501282
2021-01-11,Region_2,87.0,7.4,57.2,12.0,554.17,0,1,2021,11,0.18809941761179758,0.9821499931752291
2021-01-12,Region_2,106.0,12.6,52.9,2.0,635.91,1,1,2021,12,0.20496611396949532,0.9787690698649216
2021-01-13,Region_2,93.0,12.6,58.6,0.1,547.66,2,1,2021,13,0.22177215755648186,0.975098513039961
2021-01-14,Region_2,94.0,8.7,56.0,6.8,383.3,3,1,2021,14,0.23851257519407648,0.9711394088771653
2021-01-15,Region_2,104.0,5.9,52.3,2.3,592.91,4,1,2021,15,0.2551824131233728,0.9668929289391521
2021-01-16,Region_2,101.0,11.4,55.4,3.6,613.05,5,1,2021,16,0.2717767384711357,0.9623603298276545
2021-01-17,Region_2,106.0,11.4,62.4,8.1,623.96,6,1,2021,17,0.2882906407095177,0.9575429528116719
2021-01-18,Region_2,82.0,11.3,48.8,14.25,787.34,0,1,2021,18,0.3047192331091634,0.9524422234305676
2021-01-19,Region_2,118.0,14.3,49.8,9.2,999.9,1,1,2021,19,0.321057654185271,0.9470596510722283
2021-01-20,Region_2,111.0,10.6,51.8,6.5,793.39,2,1,2021,20,0.3373010691361842,0.9413968285264122
2021-01-21,Region_2,90.0,10.7,44.1,1.2,727.46,3,1,2021,21,0.3534446712740877,0.9354554315134164
2021-01-22,Region_2,102.0,12.4,48.2,8.3,718.91,4,1,2021,22,0.3694836834473831,0.9292372181882051
2021-01-23,Region_2,127.0,16.6,53.4,0.7,837.08,5,1,2021,23,0.38541335945432564,0.9227440286201427
2021-01-24,Region_2,121.0,12.8,50.8,0.7,786.54,6,1,2021,24,0.4012289854475009,0.9159777842484877
2021-01-25,Region_2,118.0,15.1,50.8,2.8,530.69,0,1,2021,25,0.4169258813287287,0.908940487313808
2021-01-26,Region_2,150.0,12.7,56.9,6.8,721.84,1,1,2021,26,0.4324994021339788,0.901634220265486
2021-01-27,Region_2,118.0,13.2,50.2,7.6,589.89,2,1,2021,27,0.44794493940789115,0.8940611451454876
2021-01-28,Region_2,125.0,15.3,48.6,0.7,499.64,3,1,2021,28,0.4632579225674917,0.88622350294858
2021-01-29,Region_2,115.0,13.1,53.5,9.1,845.32,4,1,2021,29,0.4784338202547012,0.8781236129591848
2021-01-30,Region_2,130.0,13.2,44.1,7.8,664.84,5,1,2021,30,0.49346814167723735,0.8697638720650646
2021-01-31,Region_2,132.0,15.6,47.4,7.8,589.45,6,1,2021,31,0.5083564379375122,0.8611467540480452
2021-02-01,Region_2,124.0,9.0,53.3,0.8,568.06,0,2,2021,1,0.5230943033491326,0.8522748088519838
2021-02-02,Region_2,136.0,13.8,42.0,8.1,646.19,1,2,2021,2,0.5376773767406141,0.8431506618282
2021-02-03,Region_2,140.0,15.1,35.9,0.3,739.96,2,2,2021,3,0.5521013427459208,0.8337770129585915
2021-02-04,Region_2,151.0,16.6,53.0,0.3,817.29,3,2,2021,4,0.5663619330814524,0.8241566360566663
2021-02-05,Region_2,158.0,15.4,51.5,5.9,627.76,4,2,2021,5,0.580454927809098,0.8142923779467267
2021-02-06,Region_2,161.0,16.6,47.1,6.7,644.7,5,2,2021,6,0.5943761565849831,0.804187157621448
2021-02-07,Region_2,125.0,12.8,46.6,8.9,564.14,6,2,2021,7,0.6081214998935418,0.7938439653781019
2021-02-08,Region_2,146.0,15.0,55.7,7.2,615.49,0,2,2021,8,0.6216868902665479,0.7832658619336791
2021-02-09,Region_2,132.0,17.7,54.4,0.9,905.64,1,2,2021,9,0.6350683134867438,0.7724559775191742
2021-02-10,Region_2,130.0,15.6,53.6,1.9,370.13,2,2,2021,10,0.6482618097757122,0.7614175109532997
2021-02-11,Region_2,177.0,19.2,57.9,0.1,516.46,3,2,2021,11,0.6612634749656386,0.7501537286959042
2021-02-12,Region_2,136.0,16.8,45.4,3.3,817.48,4,2,2021,12,0.6740694616546161,0.7386679638813748
2021-02-13,Region_2,148.0,16.5,44.6,11.5,951.57,5,2,2021,13,0.6866759803451553,0.726963615332308
2021-02-14,Region_2,129.0,15.9,53.0,4.6,959.14,6,2,2021,14,0.6990793005655562,0.7150441465537444
2021-02-15,Region_2,143.0,18.1,48.5,1.5,619.36,0,2,2021,15,0.7112757519738152,0.7029130847082615
2021-02-16,Region_2,155.0,20.4,43.5,1.0,887.39,1,2,2021,16,0.7232617254437388,0.6905740195722293
2021-02-17,Region_2,162.0,20.1,52.9,0.6,1000.38,2,2,2021,17,0.7350336741329413,0.6780306024735382
2021-02-18,Region_2,139.0,16.5,53.0,0.0,824.82,3,2,2021,18,0.746588114532413,0.6652865452111116
2021-02-19,Region_2,174.0,18.2,56.0,3.5,816.88,4,2,2021,19,0.7579216274973472,0.6523456189565257
2021-02-20,Region_2,123.0,21.3,51.5,0.9,950.8,5,2,2021,20,0.7690308592589181,0.6392116531380588
2021-02-21,Region_2,164.0,18.0,46.1,3.9,741.58,6,2,2021,21,0.7799125224167177,0.6258885343075018
2021-02-22,Region_2,180.0,20.1,52.8,4.8,627.5,0,2,2021,22,0.7905633969115482,0.612380204990065
2021-02-23,Region_2,149.0,21.3,52.7,0.7,648.24,1,2,2021,23,0.8009803309782905,0.5986906625177214
2021-02-24,Region_2,176.0,20.0,42.3,0.5,1256.5862499999998,2,2,2021,24,0.8111602420785621,0.5848239578463322
2021-02-25,Region_2,145.0,20.1,43.0,6.7,798.3,3,2,2021,25,0.8211001178128892,0.5707841943569036
2021-02-26,Region_2,146.0,20.3,44.7,0.3,459.45,4,2,2021,26,0.8307970168121247,0.5565755266413303
2021-02-27,Region_2,161.0,21.7,46.0,0.5,938.66,5,2,2021,27,0.8402480696078469,0.5422021592729844
2021-02-28,Region_2,178.0,18.5,47.8,1.2,562.05,6,2,2021,28,0.8494504794814806,0.527668345562516
2021-03-01,Region_2,137.0,18.8,41.3,1.1,801.87,0,3,2021,1,0.8584015232918917,0.512978386299228
2021-03-02,Region_2,170.0,20.3,43.1,6.3,1020.12,1,3,2021,2,0.8670985522812081,0.4981366284784055
2021-03-03,Region_2,201.0,22.7,43.7,7.3,870.33,2,3,2021,3,0.8755389928586302,0.4831474640149687
2021-03-04,Region_2,189.0,21.3,46.7,0.8,883.61,3,3,2021,4,0.8837203473619977,0.4680153284438345
2021-03-05,Region_2,169.0,22.9,47.6,2.3,848.54,4,3,2021,5,0.8916401947968874,0.45274469960737107
2021-03-06,Region_2,157.0,19.1,46.5,5.2,777.5,5,3,2021,6,0.8992961915530253,0.4373400963303323
2021-03-07,Region_2,163.0,23.6,28.3,0.8,693.29,6,3,2021,7,0.9066860720977985,0.4218060770826634
2021-03-08,Region_2,194.0,22.4,39.7,3.9,1145.49,0,3,2021,8,0.9138076496466615,0.4061472386305789
2021-03-09,Region_2,158.0,21.9,43.9,13.0,824.8,1,3,2021,9,0.9206588168102428,0.3903682146763026
2021-03-10,Region_2,178.0,23.6,36.4,0.1,1256.5862499999998,2,3,2021,10,0.9272375462179537,0.374473674486883
2021-03-11,Region_2,168.0,21.3,38.2,4.5,1064.48,3,3,2021,11,0.9335418911179212,0.35846832151248087
2021-03-12,Region_2,157.0,17.8,44.1,0.3,936.31,4,3,2021,12,0.9395699859530622,0.342356891994542
2021-03-13,Region_2,182.0,25.5,39.7,3.7,918.11,5,3,2021,13,0.945320046913132,0.3261441535642696
2021-03-14,Region_2,184.0,23.7,44.1,3.1,1103.66,6,3,2021,14,0.9507903724625832,0.3098349038318025
2021-03-15,Region_2,195.0,25.1,39.7,4.2,1078.47,0,3,2021,15,0.9559793438440766,0.2934339689665273
2021-03-16,Region_2,183.0,22.0,35.9,1.2,1053.1,1,3,2021,16,0.9608854255574977,0.27694620226893646
2021-03-17,Region_2,222.0,25.4,40.4,1.0,822.57,2,3,2021,17,0.9655071658143364,0.2603764827344581
2021-03-18,Region_2,189.0,23.0,39.1,1.1,1218.5,3,3,2021,18,0.969843196967294,0.24372971360968387
2021-03-19,Region_2,165.0,24.7,39.7,0.4,1044.13,4,3,2021,19,0.9738922359149924,0.22701082094141847
2021-03-20,Region_2,180.0,24.0,38.6,0.2,739.25,5,3,2021,20,0.9776530844816641,0.2102247521189836
2021-03-21,Region_2,166.0,24.0,44.1,0.3,1139.15,6,3,2021,21,0.981124629771712,0.19337647441020586
2021-03-22,Region_2,178.0,22.2,42.6,5.6,1066.22,0,3,2021,22,0.984305844499033,0.17647097349152166
2021-03-23,Region_2,181.0,27.0,33.3,0.4,1256.5862499999998,1,3,2021,23,0.9871957872910085,0.15951325197263655
2021-03-24,Region_2,159.0,22.2,38.5,1.7,1197.21,2,3,2021,24,0.9897936029670716,0.14250832791617088
2021-03-25,Region_2,198.0,23.5,46.9,0.2,1085.85,3,3,2021,25,0.992098522791769,0.12546123335273648
2021-03-26,Region_2,222.0,26.1,43.7,2.6,1204.22,4,3,2021,26,0.9941098647022418,0.10837701279187609
2021-03-27,Region_2,231.0,27.7,42.9,0.9,1256.5862499999998,5,3,2021,27,0.9958270335100595,0.09126072172931188
2021-03-28,Region_2,223.0,26.2,29.8,0.5,682.04,6,3,2021,28,0.9972495210773451,0.07411742515094437
2021-03-29,Region_2,230.0,26.9,42.3,1.8,1256.5862499999998,0,3,2021,29,0.998376906467142,0.056952196034039754
2021-03-30,Region_2,231.0,24.7,34.6,1.1,1256.5862499999998,1,3,2021,30,0.9992088560679753,0.03977011384605572
2021-03-31,Region_2,231.0,25.0,47.5,1.0,1032.76,2,3,2021,31,0.9997451236925734,0.022576263041545485
2021-04-01,Region_2,231.0,26.9,35.2,0.8,1256.5862499999998,3,4,2021,1,0.9999855506507186,0.005375731557583884
2021-04-02,Region_2,231.0,26.8,44.4,2.3,1149.72,4,4,2021,2,0.9999300657962057,-0.011826390691832589
2021-04-03,Region_2,231.0,26.7,41.2,0.6,1111.36,5,4,2021,3,0.9995786855478958,-0.029025013321975237
2021-04-04,Region_2,231.0,25.4,47.2,0.2,1256.5862499999998,6,4,2021,4,0.9989315138848577,-0.046215046983708354
2021-04-05,Region_2,231.0,25.8,41.5,0.3,1256.5862499999998,0,4,2021,5,0.9979887423155984,-0.06339140486951038
2021-04-06,Region_2,231.0,27.8,34.6,0.2,688.81,1,4,2021,6,0.9967506498213929,-0.08054900421874167
2021-04-07,Region_2,229.0,26.0,44.4,0.7,1256.5862499999998,2,4,2021,7,0.9952176027737294,-0.09768276782171598
2021-04-08,Region_2,231.0,24.3,43.6,0.6,1077.45,3,4,2021,8,0.9933900548258936,-0.11478762552212701
2021-04-09,Region_2,227.0,24.1,45.0,2.3,1052.56,4,4,2021,9,0.9912685467787256,-0.13185851571739118
2021-04-10,Region_2,227.0,26.0,39.9,0.3,1256.5862499999998,5,4,2021,10,0.9888537064205885,-0.1488903868564548
2021-04-11,Region_2,231.0,26.2,33.4,0.2,800.23,6,4,2021,11,0.986146248341595,-0.16587819893463143
2021-04-12,Region_2,231.0,25.4,35.9,1.2,829.15,0,4,2021,12,0.9831469737221499,-0.1828169249850199
2021-04-13,Region_2,205.0,28.9,34.3,1.1,1086.76,1,4,2021,13,0.9798567700958665,-0.1997015525660636
2021-04-14,Region_2,209.0,24.1,37.8,0.5,764.71,2,4,2021,14,0.9762766110869321,-0.21652708524481437
2021-04-15,Region_2,231.0,29.1,40.1,0.3,933.85,3,4,2021,15,0.9724075561219968,-0.23328854407545518
2021-04-16,Region_2,231.0,29.2,37.8,1.5,792.82,4,4,2021,16,0.9682507501166718,-0.2499809690726521
2021-04-17,Region_2,223.0,28.6,41.2,3.3,1256.5862499999998,5,4,2021,17,0.9638074231367307,-0.26659942067929354
2021-04-18,Region_2,176.0,26.6,39.2,2.2,1189.72,6,4,2021,18,0.9590788900341131,-0.28313898122818354
2021-04-19,Region_2,171.0,24.7,42.2,0.0,911.94,0,4,2021,19,0.9540665500578387,-0.2995947563972602
2021-04-20,Region_2,213.0,25.7,31.3,1.3,979.25,1,4,2021,20,0.9487718864399473,-0.31596187665790293
2021-04-21,Region_2,204.0,29.3,25.9,0.5,1106.09,2,4,2021,21,0.9431964659565866,-0.33223549871590435
2021-04-22,Region_2,170.0,29.0,27.6,1.0,937.21,3,4,2021,22,0.9373419384643772,-0.3484108069446808
2021-04-23,Region_2,172.0,28.7,34.8,0.2,1162.44,4,4,2021,23,0.9312100364121947,-0.3644830148102912
2021-04-24,Region_2,189.0,24.8,44.0,0.2,791.79,5,4,2021,24,0.9248025743285089,-0.38044736628785164
2021-04-25,Region_2,173.0,26.8,30.6,3.7,963.19,6,4,2021,25,0.9181214482844364,-0.39629913726891813
2021-04-26,Region_2,179.0,29.0,47.6,0.9,922.17,0,4,2021,26,0.9111686353326631,-0.41203363695942635
2021-04-27,Region_2,136.0,30.8,44.1,1.2,668.87,1,4,2021,27,0.9039461929224011,-0.42764620926777464
2021-04-28,Region_2,206.0,26.9,32.3,0.9,905.64,2,4,2021,28,0.8964562582905575,-0.44313223418263453
2021-04-29,Region_2,179.0,24.2,51.2,0.6,848.49,3,4,2021,29,0.8887010478292915,-0.45848712914008766
2021-04-30,Region_2,186.0,27.8,45.8,2.8,845.33,4,4,2021,30,0.8806828564301475,-0.47370635037968
2021-05-01,Region_2,122.0,24.6,44.0,0.0,505.08,5,5,2021,1,0.8724040568049612,-0.48878539428899265
2021-05-02,Region_2,180.0,25.5,36.3,3.0,1195.95,6,5,2021,2,0.8638670987837349,-0.503719798736334
2021-05-03,Region_2,167.0,24.0,29.0,0.4,1145.07,0,5,2021,3,0.8550745085896932,-0.518505144391157
2021-05-04,Region_2,179.0,22.1,34.5,1.3,665.36,1,5,2021,4,0.8460288880917339,-0.533137056031809
2021-05-05,Region_2,174.0,26.6,43.3,4.4,873.47,2,5,2021,5,0.8367329140344921,-0.5476112038402312
2021-05-06,Region_2,169.0,26.7,34.7,4.4,672.5,3,5,2021,6,0.8271893372462497,-0.5619233046832195
2021-05-07,Region_2,163.0,29.4,41.0,2.3,674.39,4,5,2021,7,0.8174009818249189,-0.5760691233798758
2021-05-08,Region_2,153.0,29.1,44.1,0.3,908.58,5,5,2021,8,0.8073707443023492,-0.5900444739548627
2021-05-09,Region_2,183.0,24.0,35.1,0.3,1256.5862499999998,6,5,2021,9,0.7971015927871943,-0.6038452208771035
2021-05-10,Region_2,181.0,26.3,40.2,0.5,986.65,0,5,2021,10,0.7865965660866021,-0.6174672802835514
2021-05-11,Region_2,179.0,25.1,30.8,0.6,1033.71,1,5,2021,11,0.7758587728069828,-0.6309066211876704
2021-05-12,Region_2,145.0,27.0,30.6,0.3,847.63,2,5,2021,12,0.7648913904341225,-0.6441592666722685
2021-05-13,Region_2,145.0,28.5,41.0,1.1,864.04,3,5,2021,13,0.753697664392914,-0.6572212950663319
2021-05-14,Region_2,150.0,27.7,37.5,0.0,574.55,4,5,2021,14,0.742280907086982,-0.6700888411055113
2021-05-15,Region_2,159.0,28.2,42.4,1.5,477.64,5,5,2021,15,0.7306444969184916,-0.6827580970759147
2021-05-16,Region_2,189.0,23.8,42.5,5.8,597.02,6,5,2021,16,0.7187918772884232,-0.6952253139408722
2021-05-17,Region_2,171.0,23.4,37.9,0.0,687.74,0,5,2021,17,0.7067265555776158,-0.7074868024503348
2021-05-18,Region_2,141.0,29.4,44.7,0.3,967.24,1,5,2021,18,0.6944521021088763,-0.719538934232584
2021-05-19,Region_2,189.0,25.9,41.1,2.3,880.25,2,5,2021,19,0.6819721490904629,-0.7313781428679254
2021-05-20,Region_2,156.0,29.4,40.4,0.1,911.57,3,5,2021,20,0.6692903895412567,-0.7430009249440493
2021-05-21,Region_2,129.0,25.8,46.1,0.2,801.35,4,5,2021,21,0.6564105761979381,-0.7544038410927472
2021-05-22,Region_2,162.0,27.6,40.3,2.7,744.46,5,5,2021,22,0.6433365204044917,-0.765583517007675
2021-05-23,Region_2,133.0,28.2,32.1,0.3,679.57,6,5,2021,23,0.6300720909843687,-0.7765366444428655
2021-05-24,Region_2,152.0,26.7,34.6,0.1,991.91,0,5,2021,24,0.6166212130956382,-0.7872599821916922
2021-05-25,Region_2,161.0,24.3,42.4,1.4,571.6,1,5,2021,25,0.6029878670694714,-0.7977503570459932
2021-05-26,Region_2,159.0,26.4,45.0,3.3,839.29,2,5,2021,26,0.5891760872322963,-0.8080046647350754
2021-05-27,Region_2,143.0,25.8,42.8,1.0,734.55,3,5,2021,27,0.5751899607119775,-0.8180198708443174
2021-05-28,Region_2,155.0,25.6,35.4,0.9,848.58,4,5,2021,28,0.5610336262283677,-0.8277930117131022
2021-05-29,Region_2,136.0,25.2,47.7,0.1,736.3,5,5,2021,29,0.5467112728685939,-0.8373211953118121
2021-05-30,Region_2,140.0,21.4,40.5,1.4,525.04,6,5,2021,30,0.5322271388474397,-0.8466016020976267
