date,region,temperature,humidity,precipitation
2021-12-01,Region_4,3.1,68.7,2.1
2021-12-02,Region_4,0.2,73.8,36.9
2021-12-03,Region_4,5.1,64.6,1.4
2021-12-04,Region_4,2.4,64.6,0.5
2021-12-05,Region_4,3.2,68.2,4.6
2021-12-06,Region_4,0.7,63.9,1.7
2021-12-07,Region_4,-0.7,63.0,14.8
2021-12-08,Region_4,4.3,67.5,2.5
2021-12-09,Region_4,2.6,74.4,2.7
2021-12-10,Region_4,3.6,72.2,0.5
2021-12-11,Region_4,3.2,68.9,2.3
2021-12-12,Region_4,2.6,61.2,2.7
2021-12-13,Region_4,2.4,64.9,6.8
2021-12-14,Region_4,3.2,64.7,1.5
2021-12-15,Region_4,3.4,73.3,5.4
2021-12-16,Region_4,8.0,60.0,4.0
2021-12-17,Region_4,0.8,58.3,7.9
2021-12-18,Region_4,4.7,64.2,0.2
2021-12-19,Region_4,1.9,67.1,12.1
2021-12-20,Region_4,6.1,67.9,21.2
2021-12-21,Region_4,5.5,62.6,1.4
2021-12-22,Region_4,4.7,71.2,18.3
2021-12-23,Region_4,7.7,67.4,21.6
2021-12-24,Region_4,3.0,66.3,5.0
2021-12-25,Region_4,9.3,59.1,5.3
2021-12-26,Region_4,2.9,62.2,14.2
2021-12-27,Region_4,3.0,60.7,10.7
2021-12-28,Region_4,3.5,65.8,8.4
2021-12-29,Region_4,7.9,64.8,5.0
2021-12-30,Region_4,11.4,66.3,1.4
2020-01-01,Region_5,-5.5,75.1,0.7
2020-01-02,Region_5,-5.4,76.0,3.7
2020-01-03,Region_5,-2.9,65.9,28.6
2020-01-04,Region_5,-4.3,77.0,8.2
2020-01-05,Region_5,-3.3,79.3,18.4
2020-01-06,Region_5,-3.5,72.1,26.9
2020-01-07,Region_5,-0.2,73.6,7.0
2020-01-08,Region_5,2.9,77.2,0.9
2020-01-09,Region_5,-0.7,76.5,1.3
2020-01-10,Region_5,4.1,77.6,3.6
2020-01-11,Region_5,-3.7,72.5,3.1
2020-01-12,Region_5,-2.7,74.1,3.7
2020-01-13,Region_5,-2.1,70.4,6.1
2020-01-14,Region_5,-0.2,69.0,2.6
2020-01-15,Region_5,-1.3,73.1,4.8
2020-01-16,Region_5,1.4,74.0,7.4
2020-01-17,Region_5,-0.4,72.9,0.3
2020-01-18,Region_5,1.3,69.9,3.1
2020-01-19,Region_5,2.4,76.9,0.1
2020-01-20,Region_5,0.2,67.2,5.9
2020-01-21,Region_5,3.8,74.1,6.9
2020-01-22,Region_5,5.0,73.4,4.6
2020-01-23,Region_5,4.4,71.5,1.9
2020-01-24,Region_5,3.2,62.1,3.7
2020-01-25,Region_5,1.6,62.2,4.3
2020-01-26,Region_5,2.7,72.5,4.5
2020-01-27,Region_5,2.4,72.2,4.3
2020-01-28,Region_5,2.4,69.3,15.5
2020-01-29,Region_5,4.5,69.9,4.3
2020-01-30,Region_5,7.1,67.4,1.4
2020-01-31,Region_5,9.0,77.9,8.2
2020-02-01,Region_5,2.4,66.9,6.4
2020-02-02,Region_5,5.9,64.5,0.1
2020-02-03,Region_5,7.5,73.2,4.8
2020-02-04,Region_5,6.9,73.0,0.4
2020-02-05,Region_5,7.4,55.8,5.8
2020-02-06,Region_5,10.9,66.5,11.9
2020-02-07,Region_5,8.6,73.5,4.4
2020-02-08,Region_5,6.8,65.2,4.5
2020-02-09,Region_5,6.9,71.3,3.6
2020-02-10,Region_5,5.1,63.8,10.5
2020-02-11,Region_5,9.4,65.8,8.6
2020-02-12,Region_5,13.2,62.8,3.1
2020-02-13,Region_5,10.6,59.7,3.0
2020-02-14,Region_5,11.4,65.6,2.8
2020-02-15,Region_5,12.0,78.2,2.4
2020-02-16,Region_5,8.5,64.8,6.4
2020-02-17,Region_5,11.0,59.3,6.2
2020-02-18,Region_5,11.6,63.1,2.6
2020-02-19,Region_5,14.6,57.6,1.6
2020-02-20,Region_5,14.6,60.8,2.2
2020-02-21,Region_5,10.8,56.4,1.3
2020-02-22,Region_5,15.4,64.3,0.2
2020-02-23,Region_5,13.8,68.6,1.0
2020-02-24,Region_5,13.0,59.1,0.7
2020-02-25,Region_5,13.5,57.2,5.8
2020-02-26,Region_5,14.5,64.9,0.4
2020-02-27,Region_5,14.0,65.6,2.7
2020-02-28,Region_5,13.7,67.3,1.2
2020-02-29,Region_5,12.6,59.2,2.5
2020-03-01,Region_5,15.1,60.7,0.7
2020-03-02,Region_5,12.2,66.8,0.9
2020-03-03,Region_5,13.8,56.6,0.1
2020-03-04,Region_5,19.3,60.5,7.0
2020-03-05,Region_5,16.1,60.0,6.3
2020-03-06,Region_5,16.7,52.3,1.2
2020-03-07,Region_5,18.4,62.7,3.9
2020-03-08,Region_5,18.6,66.4,0.2
2020-03-09,Region_5,17.0,60.0,1.2
2020-03-10,Region_5,16.5,59.5,3.3
2020-03-11,Region_5,16.9,61.5,0.2
2020-03-12,Region_5,20.5,58.6,0.1
2020-03-13,Region_5,16.3,47.0,0.5
2020-03-14,Region_5,17.6,50.0,2.2
2020-03-15,Region_5,18.7,62.3,3.7
2020-03-16,Region_5,17.6,59.1,0.1
2020-03-17,Region_5,21.1,60.9,1.5
2020-03-18,Region_5,18.0,59.1,1.7
2020-03-19,Region_5,15.7,60.1,4.6
2020-03-20,Region_5,22.9,58.2,7.0
2020-03-21,Region_5,19.9,57.8,0.9
2020-03-22,Region_5,25.8,52.3,1.1
2020-03-23,Region_5,20.0,56.4,4.4
2020-03-24,Region_5,22.7,58.8,1.4
2020-03-25,Region_5,23.2,63.8,1.5
2020-03-26,Region_5,19.5,58.3,2.1
2020-03-27,Region_5,21.9,64.3,0.6
2020-03-28,Region_5,26.9,56.8,2.1
2020-03-29,Region_5,23.6,53.0,3.0
2020-03-30,Region_5,23.5,52.9,6.0
2020-03-31,Region_5,22.5,49.4,1.6
2020-04-01,Region_5,19.7,45.1,0.3
2020-04-02,Region_5,21.1,61.7,3.6
2020-04-03,Region_5,24.3,59.0,0.6
2020-04-04,Region_5,21.9,45.3,4.0
2020-04-05,Region_5,24.7,52.4,0.1
2020-04-06,Region_5,20.7,47.2,2.7
2020-04-07,Region_5,24.1,57.5,0.9
2020-04-08,Region_5,23.4,51.8,4.2
2020-04-09,Region_5,22.0,56.0,1.6
2020-04-10,Region_5,19.5,49.1,0.8
2020-04-11,Region_5,22.1,47.5,1.2
2020-04-12,Region_5,25.4,46.2,0.6
2020-04-13,Region_5,24.2,52.6,0.5
2020-04-14,Region_5,25.4,52.9,0.9
2020-04-15,Region_5,18.0,49.3,0.0
2020-04-16,Region_5,21.6,54.8,0.7
2020-04-17,Region_5,22.8,51.5,0.8
2020-04-18,Region_5,23.9,43.9,0.4
2020-04-19,Region_5,21.9,48.2,0.6
2020-04-20,Region_5,24.4,44.4,0.2
2020-04-21,Region_5,20.7,46.8,1.7
2020-04-22,Region_5,24.5,46.9,1.0
2020-04-23,Region_5,25.8,46.2,0.6
2020-04-24,Region_5,24.1,48.9,0.4
2020-04-25,Region_5,25.5,52.0,0.5
2020-04-26,Region_5,24.8,46.9,0.7
2020-04-27,Region_5,26.2,42.3,0.2
2020-04-28,Region_5,27.1,58.4,0.4
2020-04-29,Region_5,25.1,65.4,0.5
2020-04-30,Region_5,23.2,59.1,0.8
2020-05-01,Region_5,25.4,53.2,0.8
2020-05-02,Region_5,23.5,52.7,2.3
2020-05-03,Region_5,21.7,49.5,0.9
2020-05-04,Region_5,25.4,51.9,0.6
2020-05-05,Region_5,26.3,55.8,0.6
2020-05-06,Region_5,21.6,50.5,1.1
2020-05-07,Region_5,28.1,59.4,0.7
2020-05-08,Region_5,21.3,48.2,0.8
2020-05-09,Region_5,25.9,48.2,3.3
2020-05-10,Region_5,22.7,50.5,0.2
2020-05-11,Region_5,25.0,59.2,2.4
2020-05-12,Region_5,26.1,45.2,1.6
2020-05-13,Region_5,20.8,45.4,0.9
2020-05-14,Region_5,24.6,46.9,0.3
2020-05-15,Region_5,24.9,50.5,2.9
2020-05-16,Region_5,23.1,53.3,0.7
2020-05-17,Region_5,27.2,52.5,0.7
2020-05-18,Region_5,20.0,54.3,0.5
2020-05-19,Region_5,20.8,52.7,0.4
2020-05-20,Region_5,23.3,44.6,0.5
2020-05-21,Region_5,25.6,53.4,1.0
2020-05-22,Region_5,23.9,58.3,0.1
2020-05-23,Region_5,25.6,56.5,0.3
2020-05-24,Region_5,21.4,52.4,1.6
2020-05-25,Region_5,24.3,59.1,0.0
2020-05-26,Region_5,21.0,50.2,2.1
2020-05-27,Region_5,26.1,50.3,0.5
2020-05-28,Region_5,19.9,54.2,0.2
2020-05-29,Region_5,18.9,55.8,0.3
2020-05-30,Region_5,20.3,53.9,1.9
2020-05-31,Region_5,20.6,56.3,0.6
2020-06-01,Region_5,19.6,59.6,0.7
2020-06-02,Region_5,22.0,50.2,1.4
2020-06-03,Region_5,20.6,47.2,0.8
2020-06-04,Region_5,22.6,49.4,1.0
2020-06-05,Region_5,19.5,53.3,2.3
2020-06-06,Region_5,19.8,40.4,4.6
2020-06-07,Region_5,17.3,55.5,1.1
2020-06-08,Region_5,22.3,61.0,0.2
2020-06-09,Region_5,19.3,61.3,1.0
2020-06-10,Region_5,23.4,53.4,1.0
2020-06-11,Region_5,18.4,52.8,0.2
2020-06-12,Region_5,20.5,55.7,0.3
2020-06-13,Region_5,19.6,57.7,1.5
2020-06-14,Region_5,19.4,53.2,1.7
2020-06-15,Region_5,18.9,57.8,0.1
2020-06-16,Region_5,19.9,60.9,3.8
2020-06-17,Region_5,18.6,59.6,0.6
2020-06-18,Region_5,21.1,61.1,2.2
2020-06-19,Region_5,19.9,53.1,4.3
2020-06-20,Region_5,14.9,57.0,0.6
2020-06-21,Region_5,19.6,65.1,2.2
2020-06-22,Region_5,19.7,58.2,0.1
2020-06-23,Region_5,19.1,61.9,3.2
2020-06-24,Region_5,16.2,47.8,2.9
2020-06-25,Region_5,16.7,57.9,7.1
2020-06-26,Region_5,18.4,62.8,0.0
2020-06-27,Region_5,17.2,54.0,19.7
2020-06-28,Region_5,17.5,65.7,6.2
2020-06-29,Region_5,17.0,59.1,3.3
2020-06-30,Region_5,16.7,61.2,2.1
2020-07-01,Region_5,13.2,61.7,0.1
2020-07-02,Region_5,17.7,62.8,3.8
2020-07-03,Region_5,17.2,54.5,6.5
2020-07-04,Region_5,15.2,59.2,2.6
2020-07-05,Region_5,13.5,61.2,4.5
2020-07-06,Region_5,12.9,61.5,4.7
2020-07-07,Region_5,14.0,69.4,1.1
2020-07-08,Region_5,13.5,59.2,1.8
2020-07-09,Region_5,10.8,69.1,14.8
2020-07-10,Region_5,11.2,70.2,2.9
2020-07-11,Region_5,9.7,60.9,1.1
2020-07-12,Region_5,12.7,65.9,0.5
2020-07-13,Region_5,9.5,64.4,2.8
2020-07-14,Region_5,12.1,56.4,2.8
2020-07-15,Region_5,10.5,60.0,8.0
2020-07-16,Region_5,10.5,71.5,2.4
2020-07-17,Region_5,9.8,58.2,6.1
2020-07-18,Region_5,10.2,60.7,0.8
2020-07-19,Region_5,11.0,60.4,6.5
2020-07-20,Region_5,8.4,65.3,0.1
2020-07-21,Region_5,10.2,52.3,3.0
2020-07-22,Region_5,9.2,72.1,0.1
2020-07-23,Region_5,5.9,72.2,3.8
2020-07-24,Region_5,7.0,54.6,3.7
2020-07-25,Region_5,7.2,69.3,2.3
2020-07-26,Region_5,3.1,67.3,3.2
2020-07-27,Region_5,7.9,68.6,2.3
2020-07-28,Region_5,7.4,65.8,4.6
2020-07-29,Region_5,6.6,64.8,4.8
2020-07-30,Region_5,3.1,70.4,0.4
2020-07-31,Region_5,4.9,65.9,4.0
2020-08-01,Region_5,4.5,76.0,0.9
2020-08-02,Region_5,4.1,75.2,15.2
2020-08-03,Region_5,5.6,60.7,0.0
2020-08-04,Region_5,8.0,67.6,0.3
2020-08-05,Region_5,-4.0,59.5,4.4
2020-08-06,Region_5,6.4,68.9,0.2
2020-08-07,Region_5,2.2,68.7,1.7
2020-08-08,Region_5,0.6,69.4,18.4
2020-08-09,Region_5,5.2,70.5,0.1
2020-08-10,Region_5,1.1,76.8,19.0
2020-08-11,Region_5,3.3,77.6,1.4
2020-08-12,Region_5,3.3,72.8,13.4
2020-08-13,Region_5,2.6,66.2,1.5
2020-08-14,Region_5,-0.8,61.5,0.3
2020-08-15,Region_5,-2.8,68.7,0.2
2020-08-16,Region_5,-0.1,71.0,11.5
2020-08-17,Region_5,1.3,81.6,1.8
2020-08-18,Region_5,-0.0,70.7,2.8
2020-08-19,Region_5,-1.4,71.2,2.3
2020-08-20,Region_5,0.3,74.9,1.9
2020-08-21,Region_5,-1.8,73.9,3.7
2020-08-22,Region_5,-0.4,76.2,4.4
2020-08-23,Region_5,-6.1,81.6,2.1
2020-08-24,Region_5,-3.7,74.4,4.3
2020-08-25,Region_5,-2.1,71.2,7.4
2020-08-26,Region_5,-4.6,76.5,3.1
2020-08-27,Region_5,-2.8,75.6,6.9
2020-08-28,Region_5,-2.7,82.0,1.2
2020-08-29,Region_5,-4.5,83.4,11.6
2020-08-30,Region_5,-6.7,70.0,2.5
2020-08-31,Region_5,-3.7,89.7,14.8
2020-09-01,Region_5,-6.1,86.5,4.1
2020-09-02,Region_5,-3.3,88.5,16.4
2020-09-03,Region_5,-4.4,72.8,4.6
2020-09-04,Region_5,-6.7,78.8,17.1
2020-09-05,Region_5,-8.4,77.4,3.1
2020-09-06,Region_5,-5.0,82.7,1.2
2020-09-07,Region_5,-4.3,78.6,30.9
2020-09-08,Region_5,-7.9,83.1,1.3
2020-09-09,Region_5,-9.0,76.4,1.2
2020-09-10,Region_5,-10.4,73.7,0.4
2020-09-11,Region_5,-7.9,83.4,3.5
2020-09-12,Region_5,-7.1,78.2,7.1
2020-09-13,Region_5,-6.1,80.7,19.3
2020-09-14,Region_5,-11.5,81.0,19.1
2020-09-15,Region_5,-6.2,80.2,3.5
2020-09-16,Region_5,-6.5,80.4,19.4
2020-09-17,Region_5,-8.9,74.3,4.0
2020-09-18,Region_5,-11.8,75.5,16.8
2020-09-19,Region_5,-12.8,84.4,1.8
2020-09-20,Region_5,-11.7,82.9,9.2
2020-09-21,Region_5,-7.9,82.5,4.1
2020-09-22,Region_5,-6.9,73.4,9.6
2020-09-23,Region_5,-10.4,82.5,15.9
2020-09-24,Region_5,-9.0,78.3,15.2
2020-09-25,Region_5,-8.9,83.3,2.2
2020-09-26,Region_5,-13.2,79.4,5.7
2020-09-27,Region_5,-12.4,74.5,7.0
2020-09-28,Region_5,-12.2,81.9,11.6
2020-09-29,Region_5,-11.1,89.4,3.4
2020-09-30,Region_5,-10.6,80.9,1.6
2020-10-01,Region_5,-15.2,80.1,3.7
2020-10-02,Region_5,-11.5,86.9,0.8
2020-10-03,Region_5,-9.5,84.6,3.2
2020-10-04,Region_5,-16.0,90.2,6.3
2020-10-05,Region_5,-8.3,71.7,11.3
2020-10-06,Region_5,-11.2,79.5,0.7
2020-10-07,Region_5,-12.8,81.0,1.1
2020-10-08,Region_5,-11.1,84.4,16.3
2020-10-09,Region_5,-9.8,84.5,1.1
2020-10-10,Region_5,-9.2,79.6,20.0
2020-10-11,Region_5,-10.9,67.9,25.4
2020-10-12,Region_5,-13.1,83.1,7.0
2020-10-13,Region_5,-11.3,80.0,10.0
2020-10-14,Region_5,-15.5,80.6,13.4
2020-10-15,Region_5,-13.2,90.0,2.1
2020-10-16,Region_5,-16.5,78.1,19.5
2020-10-17,Region_5,-9.2,82.9,8.7
2020-10-18,Region_5,-14.0,71.2,8.5
2020-10-19,Region_5,-15.2,82.0,1.1
2020-10-20,Region_5,-14.6,87.2,13.9
2020-10-21,Region_5,-15.9,72.2,43.6
2020-10-22,Region_5,-14.6,84.5,10.3
2020-10-23,Region_5,-11.9,85.2,0.4
2020-10-24,Region_5,-14.1,81.6,1.8
2020-10-25,Region_5,-13.6,87.3,5.2
2020-10-26,Region_5,-14.4,89.5,24.2
2020-10-27,Region_5,-10.1,85.1,8.6
2020-10-28,Region_5,-14.5,85.5,4.8
2020-10-29,Region_5,-11.2,85.1,12.0
2020-10-30,Region_5,-16.7,81.2,14.8
2020-10-31,Region_5,-13.8,82.2,14.7
2020-11-01,Region_5,-12.9,84.3,1.5
2020-11-02,Region_5,-11.8,80.6,24.1
2020-11-03,Region_5,-13.2,73.7,2.2
2020-11-04,Region_5,-13.2,83.5,5.2
2020-11-05,Region_5,-12.7,79.2,27.7
2020-11-06,Region_5,-14.5,87.4,12.4
2020-11-07,Region_5,-15.3,83.1,2.7
2020-11-08,Region_5,-13.3,85.2,5.7
2020-11-09,Region_5,-9.6,82.4,21.9
2020-11-10,Region_5,-14.2,87.6,14.7
2020-11-11,Region_5,-11.6,86.0,2.5
2020-11-12,Region_5,-12.4,74.0,11.2
2020-11-13,Region_5,-11.7,77.2,16.3
2020-11-14,Region_5,-14.8,82.2,2.2
2020-11-15,Region_5,-10.3,84.8,0.4
2020-11-16,Region_5,-11.0,81.7,6.3
2020-11-17,Region_5,-15.6,83.8,7.7
2020-11-18,Region_5,-9.3,85.3,7.3
2020-11-19,Region_5,-16.7,80.2,4.8
2020-11-20,Region_5,-12.5,86.4,8.2
2020-11-21,Region_5,-14.4,83.5,35.4
2020-11-22,Region_5,-13.8,89.3,0.8
2020-11-23,Region_5,-14.0,82.2,6.0
2020-11-24,Region_5,-14.4,74.0,4.6
2020-11-25,Region_5,-11.4,79.2,2.3
2020-11-26,Region_5,-15.3,80.2,0.2
2020-11-27,Region_5,-9.9,84.6,0.7
2020-11-28,Region_5,-12.0,83.1,2.0
2020-11-29,Region_5,-9.0,75.1,14.4
2020-11-30,Region_5,-11.4,82.3,22.5
2020-12-01,Region_5,-9.8,83.4,16.4
2020-12-02,Region_5,-10.1,84.6,12.0
2020-12-03,Region_5,-14.9,82.9,0.2
2020-12-04,Region_5,-11.9,74.7,0.0
2020-12-05,Region_5,-9.7,85.1,8.6
2020-12-06,Region_5,-8.4,82.4,7.6
2020-12-07,Region_5,-9.3,71.4,0.3
2020-12-08,Region_5,-9.6,83.2,30.7
2020-12-09,Region_5,-9.8,71.5,8.6
2020-12-10,Region_5,-9.7,78.8,3.6
2020-12-11,Region_5,-9.2,84.7,2.8
2020-12-12,Region_5,-6.5,85.9,1.7
2020-12-13,Region_5,-3.7,82.5,3.2
2020-12-14,Region_5,-6.9,74.9,6.5
2020-12-15,Region_5,-11.8,74.4,1.3
2020-12-16,Region_5,-5.3,79.3,1.9
2020-12-17,Region_5,-8.2,77.9,4.3
2020-12-18,Region_5,-3.8,74.3,0.0
2020-12-19,Region_5,-5.4,79.9,6.9
2020-12-20,Region_5,-7.7,82.8,3.5
2020-12-21,Region_5,-7.4,80.6,1.5
2020-12-22,Region_5,-6.5,76.8,0.5
2020-12-23,Region_5,-6.3,81.3,2.5
2020-12-24,Region_5,-3.1,73.3,1.8
2020-12-25,Region_5,-7.7,74.1,3.6
2020-12-26,Region_5,-5.5,75.6,1.1
2020-12-27,Region_5,-4.3,86.2,6.2
2020-12-28,Region_5,-5.5,73.0,3.0
2020-12-29,Region_5,-4.2,89.9,22.9
2020-12-30,Region_5,-7.8,77.6,27.2
2020-12-31,Region_5,-6.0,80.2,3.3
2021-01-01,Region_5,-4.1,78.5,1.8
2021-01-02,Region_5,-2.7,77.0,12.2
2021-01-03,Region_5,-6.9,85.5,5.1
2021-01-04,Region_5,-3.5,77.0,1.8
2021-01-05,Region_5,-2.8,75.2,1.7
2021-01-06,Region_5,-5.0,76.1,2.0
2021-01-07,Region_5,-3.3,79.9,0.9
2021-01-08,Region_5,-2.9,74.5,13.7
2021-01-09,Region_5,-0.0,78.2,1.7
2021-01-10,Region_5,1.7,68.7,5.5
2021-01-11,Region_5,-2.6,72.4,1.8
2021-01-12,Region_5,1.4,72.3,3.4
2021-01-13,Region_5,0.7,73.8,1.6
2021-01-14,Region_5,-0.1,62.6,1.7
2021-01-15,Region_5,4.2,71.3,14.1
2021-01-16,Region_5,0.5,74.9,0.6
2021-01-17,Region_5,-4.1,74.8,6.6
2021-01-18,Region_5,3.8,73.7,8.9
2021-01-19,Region_5,-1.5,70.7,28.8
2021-01-20,Region_5,3.0,69.6,2.1
2021-01-21,Region_5,3.5,76.8,2.1
2021-01-22,Region_5,-1.0,69.7,14.0
2021-01-23,Region_5,-0.6,67.1,4.3
2021-01-24,Region_5,1.3,76.3,11.2
2021-01-25,Region_5,3.4,71.3,2.0
2021-01-26,Region_5,6.3,65.5,2.5
2021-01-27,Region_5,5.7,66.2,8.0
2021-01-28,Region_5,3.9,70.3,1.3
2021-01-29,Region_5,6.5,80.0,2.4
2021-01-30,Region_5,6.1,70.2,0.1
2021-01-31,Region_5,8.7,65.1,2.3
2021-02-01,Region_5,3.5,68.6,4.4
2021-02-02,Region_5,7.6,68.0,0.1
2021-02-03,Region_5,4.7,65.0,2.6
2021-02-04,Region_5,4.1,67.2,2.6
2021-02-05,Region_5,7.1,64.2,1.3
2021-02-06,Region_5,9.1,66.4,2.6
2021-02-07,Region_5,11.2,65.8,1.7
2021-02-08,Region_5,12.2,65.5,0.1
2021-02-09,Region_5,11.3,66.9,12.8
2021-02-10,Region_5,9.0,58.0,7.9
2021-02-11,Region_5,11.5,57.6,4.6
2021-02-12,Region_5,9.6,60.4,3.3
2021-02-13,Region_5,12.5,63.2,13.2
2021-02-14,Region_5,13.1,60.3,1.2
2021-02-15,Region_5,13.7,63.1,0.7
2021-02-16,Region_5,13.1,56.4,3.9
2021-02-17,Region_5,12.7,59.9,3.7
2021-02-18,Region_5,13.5,59.1,3.2
2021-02-19,Region_5,11.3,65.5,1.4
2021-02-20,Region_5,7.6,58.9,3.8
2021-02-21,Region_5,11.9,68.3,9.8
2021-02-22,Region_5,14.2,61.8,2.5
2021-02-23,Region_5,15.3,71.6,2.9
2021-02-24,Region_5,19.3,56.6,0.9
2021-02-25,Region_5,11.7,59.8,15.2
2021-02-26,Region_5,16.2,52.3,1.5
2021-02-27,Region_5,14.3,57.0,3.8
2021-02-28,Region_5,14.1,57.1,8.4
2021-03-01,Region_5,12.9,59.7,1.6
2021-03-02,Region_5,14.3,59.7,0.8
2021-03-03,Region_5,18.6,58.8,0.4
2021-03-04,Region_5,15.9,55.1,2.0
2021-03-05,Region_5,13.0,56.4,1.2
2021-03-06,Region_5,19.2,60.2,2.8
2021-03-07,Region_5,15.5,61.3,1.2
2021-03-08,Region_5,14.7,64.1,0.3
2021-03-09,Region_5,15.4,51.1,4.2
2021-03-10,Region_5,14.0,60.9,1.2
2021-03-11,Region_5,18.5,56.7,1.5
2021-03-12,Region_5,19.6,65.3,1.7
2021-03-13,Region_5,16.4,65.0,0.1
2021-03-14,Region_5,20.3,64.0,3.2
2021-03-15,Region_5,17.5,55.6,3.1
2021-03-16,Region_5,19.4,59.6,4.1
2021-03-17,Region_5,16.7,57.0,0.8
2021-03-18,Region_5,18.1,57.3,0.2
2021-03-19,Region_5,18.6,64.8,4.6
2021-03-20,Region_5,20.7,52.4,4.7
2021-03-21,Region_5,20.9,49.9,5.3
2021-03-22,Region_5,20.3,53.4,8.7
2021-03-23,Region_5,21.0,49.7,1.3
2021-03-24,Region_5,23.0,49.5,3.9
2021-03-25,Region_5,24.0,50.2,2.6
2021-03-26,Region_5,21.3,53.4,7.4
2021-03-27,Region_5,18.9,56.1,1.4
2021-03-28,Region_5,20.7,55.8,0.6
2021-03-29,Region_5,19.0,55.8,0.9
2021-03-30,Region_5,22.5,48.9,1.9
2021-03-31,Region_5,18.6,53.6,4.1
2021-04-01,Region_5,22.7,42.5,2.6
2021-04-02,Region_5,25.4,57.5,5.8
2021-04-03,Region_5,22.5,55.3,4.6
2021-04-04,Region_5,22.6,60.7,0.5
2021-04-05,Region_5,22.6,51.2,1.0
2021-04-06,Region_5,21.4,48.8,0.9
2021-04-07,Region_5,19.7,56.6,0.2
2021-04-08,Region_5,23.2,58.0,2.2
2021-04-09,Region_5,25.1,55.7,0.2
2021-04-10,Region_5,25.0,53.2,0.3
2021-04-11,Region_5,23.9,57.7,4.1
2021-04-12,Region_5,21.6,54.2,0.2
2021-04-13,Region_5,23.0,46.1,0.9
2021-04-14,Region_5,24.3,51.7,0.8
2021-04-15,Region_5,21.4,50.7,0.1
2021-04-16,Region_5,23.2,52.8,3.2
2021-04-17,Region_5,23.1,59.6,2.0
2021-04-18,Region_5,25.1,48.0,0.8
2021-04-19,Region_5,23.5,49.8,0.0
2021-04-20,Region_5,24.4,50.9,0.3
2021-04-21,Region_5,21.9,53.7,0.1
2021-04-22,Region_5,28.2,52.0,1.0
2021-04-23,Region_5,25.0,61.5,1.8
2021-04-24,Region_5,25.5,52.8,0.7
2021-04-25,Region_5,24.1,53.3,0.3
2021-04-26,Region_5,23.8,54.7,0.3
2021-04-27,Region_5,26.7,54.1,0.4
2021-04-28,Region_5,23.4,64.0,0.7
2021-04-29,Region_5,25.1,50.0,0.8
2021-04-30,Region_5,25.6,47.3,1.5
2021-05-01,Region_5,25.3,46.6,1.8
2021-05-02,Region_5,24.5,59.3,1.5
2021-05-03,Region_5,26.4,46.5,2.2
2021-05-04,Region_5,27.1,49.7,1.2
2021-05-05,Region_5,26.1,56.6,1.1
2021-05-06,Region_5,23.3,55.1,1.9
2021-05-07,Region_5,22.5,49.3,1.0
2021-05-08,Region_5,25.9,43.8,0.8
2021-05-09,Region_5,22.6,49.8,2.1
2021-05-10,Region_5,23.1,53.3,0.3
2021-05-11,Region_5,24.4,50.7,5.9
2021-05-12,Region_5,25.4,56.7,2.5
2021-05-13,Region_5,24.5,48.5,0.6
2021-05-14,Region_5,27.3,50.4,1.8
2021-05-15,Region_5,26.4,56.8,0.5
2021-05-16,Region_5,24.2,53.6,0.5
2021-05-17,Region_5,23.9,53.7,1.3
2021-05-18,Region_5,28.1,47.8,0.3
2021-05-19,Region_5,22.8,54.3,0.0
2021-05-20,Region_5,19.8,58.2,1.3
2021-05-21,Region_5,20.8,55.3,0.8
2021-05-22,Region_5,23.2,46.7,2.8
2021-05-23,Region_5,21.8,44.1,0.5
2021-05-24,Region_5,25.0,48.3,1.1
2021-05-25,Region_5,25.2,46.4,1.4
2021-05-26,Region_5,22.5,57.4,0.3
2021-05-27,Region_5,20.7,57.2,1.4
2021-05-28,Region_5,22.7,49.4,1.3
2021-05-29,Region_5,20.9,44.4,0.3
2021-05-30,Region_5,18.2,60.8,1.3
2021-05-31,Region_5,22.5,59.1,1.8
2021-06-01,Region_5,20.3,55.1,0.6
2021-06-02,Region_5,19.2,56.3,1.7
2021-06-03,Region_5,24.4,47.1,0.0
2021-06-04,Region_5,19.8,52.7,0.5
2021-06-05,Region_5,21.9,59.6,1.1
2021-06-06,Region_5,24.5,58.8,0.2
2021-06-07,Region_5,19.7,55.6,1.1
2021-06-08,Region_5,18.5,47.8,0.7
2021-06-09,Region_5,23.9,60.0,0.4
2021-06-10,Region_5,20.7,52.0,1.7
2021-06-11,Region_5,22.8,61.5,0.1
2021-06-12,Region_5,19.6,68.8,2.0
2021-06-13,Region_5,20.5,62.2,1.9
2021-06-14,Region_5,19.0,64.2,1.3
2021-06-15,Region_5,19.8,54.9,1.8
2021-06-16,Region_5,16.6,61.8,6.2
2021-06-17,Region_5,21.6,56.6,0.6
2021-06-18,Region_5,20.5,50.1,0.3
2021-06-19,Region_5,18.4,54.9,3.7
2021-06-20,Region_5,20.8,63.0,1.6
2021-06-21,Region_5,17.5,55.8,4.3
2021-06-22,Region_5,14.0,55.6,1.7
2021-06-23,Region_5,18.9,55.5,2.2
2021-06-24,Region_5,15.6,65.0,1.4
2021-06-25,Region_5,13.5,59.1,3.2
2021-06-26,Region_5,16.4,49.2,1.5
2021-06-27,Region_5,16.4,58.5,3.6
2021-06-28,Region_5,17.0,60.7,0.7
